
code	|	name	|	preferred name	|	taxid
2	|	Odontomachus litoralis	|	Odontomachus sp. 1 WYW-2019	|	2682837
1	|	Odontomachus malignus	|	 	|	613451
1	|	Odontomachus mayi	|	 	|	219799
1	|	Odontomachus meinerti	|	 	|	613452
1	|	Odontomachus minangkabau	|	 	|	1659221
1	|	Odontomachus montanus	|	 	|	613453
1	|	Odontomachus monticola	|	 	|	613454
3	|	Odontomachus mormo	|	 	|	 
3	|	Odontomachus nigriceps	|	 	|	 
1	|	Odontomachus opaciventris	|	 	|	486645
1	|	Odontomachus opaculus	|	 	|	613457
1	|	Odontomachus panamensis	|	 	|	613458
1	|	Odontomachus papuanus	|	 	|	613459
1	|	Odontomachus pararixosus	|	 	|	1660395
3	|	Odontomachus peruanus	|	 	|	 
3	|	Odontomachus philippinus	|	 	|	 
1	|	Odontomachus procerus	|	 	|	1660396
1	|	Odontomachus relictus	|	 	|	486646
1	|	Odontomachus rixosus	|	 	|	255797
1	|	Odontomachus ruficeps	|	 	|	371746
3	|	Odontomachus rufithorax	|	 	|	 
1	|	Odontomachus ruginodis	|	 	|	486647
1	|	Odontomachus saevissimus	|	 	|	613462
1	|	Odontomachus scalptus	|	 	|	613463
3	|	Odontomachus schoedli	|	 	|	 
3	|	Odontomachus scifictus	|	 	|	 
3	|	Odontomachus silvestrii	|	 	|	 
1	|	Odontomachus simillimus	|	 	|	451825
3	|	Odontomachus spissus	|	 	|	 
3	|	Odontomachus sumbensis	|	 	|	 
3	|	Odontomachus tensus	|	 	|	 
1	|	Odontomachus testaceus	|	 	|	613468
1	|	Odontomachus troglodytes	|	 	|	373794
1	|	Odontomachus turneri	|	 	|	613469
1	|	Odontomachus tyrannicus	|	 	|	613470
3	|	Odontomachus xizangensis	|	 	|	 
1	|	Odontomachus yucatecus	|	 	|	613472
1	|	Odontoponera denticulata	|	 	|	613473
1	|	Odontoponera transversa	|	 	|	369187
3	|	Oecophylla kolhapurensis	|	 	|	 
1	|	Oecophylla longinoda	|	 	|	154973
1	|	Oecophylla smaragdina	|	 	|	84561
3	|	Onychomyrmex doddi	|	 	|	 
3	|	Onychomyrmex glauerti	|	 	|	 
1	|	Onychomyrmex hedleyi	|	 	|	237750
3	|	Onychomyrmex mjobergi	|	 	|	 
3	|	Ooceraea alii	|	 	|	 
1	|	Ooceraea australis	|	 	|	2488208
3	|	Ooceraea besucheti	|	 	|	 
1	|	Ooceraea biroi	|	 	|	2015173
3	|	Ooceraea coeca	|	 	|	 
3	|	Ooceraea crypta	|	 	|	 
1	|	Ooceraea fragosa	|	 	|	2488209
3	|	Ooceraea fuscior	|	 	|	 
3	|	Ooceraea guizhouensis	|	 	|	 
3	|	Ooceraea papuana	|	 	|	 
3	|	Ooceraea pawa	|	 	|	 
3	|	Ooceraea pusilla	|	 	|	 
3	|	Ooceraea quadridentata	|	 	|	 
1	|	Opamyrma hungvuong	|	 	|	1859174
3	|	Ophthalmopone berthoudi	|	 	|	 
3	|	Ophthalmopone depilis	|	 	|	 
3	|	Ophthalmopone hottentota	|	 	|	 
3	|	Ophthalmopone ilgii	|	 	|	 
3	|	Ophthalmopone mocquerysi	|	 	|	 
3	|	Opisthopsis diademata	|	 	|	 
1	|	Opisthopsis haddoni	|	 	|	371747
3	|	Opisthopsis halmaherae	|	 	|	 
3	|	Opisthopsis jocosa	|	 	|	 
3	|	Opisthopsis lienosa	|	 	|	 
3	|	Opisthopsis linnaei	|	 	|	 
3	|	Opisthopsis major	|	 	|	 
3	|	Opisthopsis manni	|	 	|	 
3	|	Opisthopsis maura	|	 	|	 
3	|	Opisthopsis panops	|	 	|	 
3	|	Opisthopsis picta	|	 	|	 
1	|	Opisthopsis respiciens	|	 	|	354301
3	|	Opisthopsis rufithorax	|	 	|	 
3	|	Orectognathus alligator	|	 	|	 
1	|	Orectognathus antennatus	|	 	|	613510
3	|	Orectognathus biroi	|	 	|	 
3	|	Orectognathus chyzeri	|	 	|	 
3	|	Orectognathus clarki	|	 	|	 
3	|	Orectognathus coccinatus	|	 	|	 
3	|	Orectognathus csikii	|	 	|	 
3	|	Orectognathus darlingtoni	|	 	|	 
3	|	Orectognathus echinus	|	 	|	 
3	|	Orectognathus elegantulus	|	 	|	 
3	|	Orectognathus horvathi	|	 	|	 
3	|	Orectognathus howensis	|	 	|	 
3	|	Orectognathus hystrix	|	 	|	 
3	|	Orectognathus kanangra	|	 	|	 
3	|	Orectognathus longispinosus	|	 	|	 
3	|	Orectognathus mjobergi	|	 	|	 
3	|	Orectognathus nanus	|	 	|	 
3	|	Orectognathus nigriventris	|	 	|	 
3	|	Orectognathus parvispinus	|	 	|	 
3	|	Orectognathus phyllobates	|	 	|	 
3	|	Orectognathus robustus	|	 	|	 
3	|	Orectognathus roomi	|	 	|	 
3	|	Orectognathus rostratus	|	 	|	 
3	|	Orectognathus sarasini	|	 	|	 
3	|	Orectognathus satan	|	 	|	 
3	|	Orectognathus sexspinosus	|	 	|	 
3	|	Orectognathus szentivanyi	|	 	|	 
3	|	Orectognathus velutinus	|	 	|	 
1	|	Orectognathus versicolor	|	 	|	411715
3	|	Overbeckia subclavata	|	 	|	 
3	|	Oxyepoecus bidentatus	|	 	|	 
3	|	Oxyepoecus browni	|	 	|	 
3	|	Oxyepoecus bruchi	|	 	|	 
3	|	Oxyepoecus crassinodus	|	 	|	 
3	|	Oxyepoecus daguerrei	|	 	|	 
3	|	Oxyepoecus ephippiatus	|	 	|	 
3	|	Oxyepoecus inquilinus	|	 	|	 
3	|	Oxyepoecus kempfi	|	 	|	 
3	|	Oxyepoecus longicephalus	|	 	|	 
3	|	Oxyepoecus mandibularis	|	 	|	 
3	|	Oxyepoecus myops	|	 	|	 
3	|	Oxyepoecus plaumanni	|	 	|	 
3	|	Oxyepoecus punctifrons	|	 	|	 
3	|	Oxyepoecus quadratus	|	 	|	 
3	|	Oxyepoecus rastratus	|	 	|	 
3	|	Oxyepoecus regularis	|	 	|	 
3	|	Oxyepoecus reticulatus	|	 	|	 
3	|	Oxyepoecus rosai	|	 	|	 
3	|	Oxyepoecus striatus	|	 	|	 
1	|	Oxyepoecus vezenyii	|	 	|	613552
3	|	Oxyepoecus vivax	|	 	|	 
3	|	Oxyopomyrmex emeryi	|	 	|	 
1	|	Oxyopomyrmex insularis	|	 	|	369194
3	|	Oxyopomyrmex krueperi	|	 	|	 
3	|	Oxyopomyrmex laevibus	|	 	|	 
3	|	Oxyopomyrmex magnus	|	 	|	 
3	|	Oxyopomyrmex negevensis	|	 	|	 
3	|	Oxyopomyrmex nigripes	|	 	|	 
3	|	Oxyopomyrmex nitidior	|	 	|	 
3	|	Oxyopomyrmex oculatus	|	 	|	 
3	|	Oxyopomyrmex polybotesi	|	 	|	 
3	|	Oxyopomyrmex pygmalioni	|	 	|	 
3	|	Oxyopomyrmex saulcyi	|	 	|	 
3	|	Pachycondyla constricticeps	|	 	|	 
1	|	Pachycondyla crassinoda	|	 	|	613627
3	|	Pachycondyla curiosa	|	 	|	 
3	|	Pachycondyla fuscoatra	|	 	|	 
1	|	Pachycondyla harpax	|	 	|	613668
1	|	Pachycondyla impressa	|	 	|	613678
3	|	Pachycondyla inca	|	 	|	 
3	|	Pachycondyla jonesii	|	 	|	 
3	|	Pachycondyla lattkei	|	 	|	 
3	|	Pachycondyla lenis	|	 	|	 
3	|	Pachycondyla lenkoi	|	 	|	 
1	|	Pachycondyla purpurascens	|	 	|	2567128
3	|	Pachycondyla solitaria	|	 	|	 
1	|	Pachycondyla striata	|	 	|	613793
3	|	Pachycondyla unicolor	|	 	|	 
3	|	Pachycondyla vidua	|	 	|	 
3	|	Pachycondyla vieirai	|	 	|	 
1	|	Paltothyreus tarsatus	|	 	|	1885324
3	|	Papyrius flavus	|	 	|	 
1	|	Papyrius nitidus	|	 	|	369196
1	|	Paramycetophylax bruchi	|	Mycetophylax bruchi	|	607008
3	|	Paraparatrechina albipes	|	 	|	 
3	|	Paraparatrechina aseta	|	 	|	 
3	|	Paraparatrechina brunnella	|	 	|	 
3	|	Paraparatrechina bufona	|	 	|	 
3	|	Paraparatrechina butteli	|	 	|	 
3	|	Paraparatrechina caledonica	|	 	|	 
1	|	Paraparatrechina concinnata	|	 	|	1545953
3	|	Paraparatrechina dichroa	|	 	|	 
3	|	Paraparatrechina emarginata	|	 	|	 
3	|	Paraparatrechina foreli	|	 	|	 
1	|	Paraparatrechina glabra	|	 	|	613913
3	|	Paraparatrechina gnoma	|	 	|	 
1	|	Paraparatrechina illusio	|	 	|	2567142
3	|	Paraparatrechina iridescens	|	 	|	 
3	|	Paraparatrechina kongming	|	 	|	 
3	|	Paraparatrechina koningsbergeri	|	 	|	 
1	|	Paraparatrechina lecamopteridis	|	 	|	613936
3	|	Paraparatrechina luminella	|	 	|	 
1	|	Paraparatrechina minutula	|	 	|	613947
3	|	Paraparatrechina myops	|	 	|	 
3	|	Paraparatrechina nana	|	 	|	 
3	|	Paraparatrechina nettae	|	 	|	 
1	|	Paraparatrechina oceanica	|	 	|	613961
3	|	Paraparatrechina ocellatula	|	 	|	 
1	|	Paraparatrechina opaca	|	 	|	613963
3	|	Paraparatrechina oreias	|	 	|	 
1	|	Paraparatrechina pallida	|	 	|	613967
3	|	Paraparatrechina pusillima	|	 	|	 
3	|	Paraparatrechina sakurae	|	 	|	 
3	|	Paraparatrechina sakuya	|	 	|	 
1	|	Paraparatrechina sauteri	|	 	|	613978
3	|	Paraparatrechina sordida	|	 	|	 
3	|	Paraparatrechina splendida	|	 	|	 
3	|	Paraparatrechina subtilis	|	 	|	 
3	|	Paraparatrechina tapinomoides	|	 	|	 
3	|	Paraparatrechina umbranatis	|	 	|	 
1	|	Paraparatrechina weissi	|	 	|	621799
1	|	Paraponera clavata	|	 	|	55425
3	|	Parasyscia afer	|	 	|	 
3	|	Parasyscia aitkenii	|	 	|	 
3	|	Parasyscia arnoldi	|	 	|	 
3	|	Parasyscia browni	|	 	|	 
3	|	Parasyscia bryanti	|	 	|	 
3	|	Parasyscia centurio	|	 	|	 
3	|	Parasyscia conservata	|	 	|	 
3	|	Parasyscia cribrinodis	|	 	|	 
3	|	Parasyscia desposyne	|	 	|	 
1	|	Parasyscia dohertyi	|	 	|	2488210
3	|	Parasyscia dominula	|	 	|	 
3	|	Parasyscia faurei	|	 	|	 
3	|	Parasyscia flavaclavata	|	 	|	 
3	|	Parasyscia fossulata	|	 	|	 
3	|	Parasyscia foveolata	|	 	|	 
3	|	Parasyscia hashimotoi	|	 	|	 
3	|	Parasyscia imerinensis	|	 	|	 
3	|	Parasyscia inconspicua	|	 	|	 
3	|	Parasyscia indica	|	 	|	 
3	|	Parasyscia kenyensis	|	 	|	 
3	|	Parasyscia keralensis	|	 	|	 
3	|	Parasyscia kodecorum	|	 	|	 
3	|	Parasyscia lamborni	|	 	|	 
3	|	Parasyscia lindrothi	|	 	|	 
3	|	Parasyscia luteoviger	|	 	|	 
3	|	Parasyscia majuscula	|	 	|	 
3	|	Parasyscia muiri	|	 	|	 
3	|	Parasyscia natalensis	|	 	|	 
3	|	Parasyscia nitens	|	 	|	 
3	|	Parasyscia nitidulus	|	 	|	 
3	|	Parasyscia opaca	|	 	|	 
3	|	Parasyscia parvula	|	 	|	 
3	|	Parasyscia peringueyi	|	 	|	 
3	|	Parasyscia piochardi	|	 	|	 
3	|	Parasyscia polynikes	|	 	|	 
3	|	Parasyscia reticulata	|	 	|	 
3	|	Parasyscia rifati	|	 	|	 
3	|	Parasyscia rufithorax	|	 	|	 
3	|	Parasyscia salimani	|	 	|	 
3	|	Parasyscia schoedli	|	 	|	 
3	|	Parasyscia sculpturata	|	 	|	 
3	|	Parasyscia seema	|	 	|	 
3	|	Parasyscia sudanensis	|	 	|	 
3	|	Parasyscia superata	|	 	|	 
3	|	Parasyscia sylvicola	|	 	|	 
3	|	Parasyscia terricola	|	 	|	 
3	|	Parasyscia valida	|	 	|	 
3	|	Parasyscia villiersi	|	 	|	 
3	|	Parasyscia vitiensis	|	 	|	 
3	|	Parasyscia wighti	|	 	|	 
1	|	Parasyscia wittmeri	|	 	|	2488211
3	|	Parasyscia zimmermani	|	 	|	 
3	|	Paratopula andamanensis	|	 	|	 
3	|	Paratopula ankistra	|	 	|	 
3	|	Paratopula bauhinia	|	 	|	 
3	|	Paratopula catocha	|	 	|	 
3	|	Paratopula ceylonica	|	 	|	 
3	|	Paratopula demeta	|	 	|	 
3	|	Paratopula intermedia	|	 	|	 
3	|	Paratopula longispina	|	 	|	 
3	|	Paratopula macta	|	 	|	 
3	|	Paratopula oculata	|	 	|	 
3	|	Paratopula sumatrensis	|	 	|	 
3	|	Paratopula zhengi	|	 	|	 
2	|	Paratrachymyrmex bugnioni	|	Trachymyrmex bugnioni	|	493226
3	|	Paratrachymyrmex carib	|	 	|	 
2	|	Paratrachymyrmex cornetzi	|	Trachymyrmex cornetzi	|	471704
2	|	Paratrachymyrmex diversus	|	Trachymyrmex diversus	|	34718
2	|	Paratrachymyrmex intermedius	|	Trachymyrmex intermedius	|	629079
3	|	Paratrachymyrmex irmgardae	|	 	|	 
3	|	Paratrachymyrmex levis	|	 	|	 
3	|	Paratrachymyrmex mandibularis	|	 	|	 
3	|	Paratrachymyrmex phaleratus	|	 	|	 
3	|	Paratrechina ankarana	|	 	|	 
1	|	Paratrechina antsingy	|	 	|	1704265
3	|	Paratrechina kohli	|	 	|	 
1	|	Paratrechina longicornis	|	 	|	262035
3	|	Paratrechina umbra	|	 	|	 
1	|	Paratrechina zanjensis	|	 	|	1704266
3	|	Parvaponera cavimaculata	|	 	|	 
1	|	Parvaponera darwinii	|	 	|	1932950
3	|	Parvaponera myropola	|	 	|	 
3	|	Parvaponera sheldoni	|	 	|	 
3	|	Parvaponera suspecta	|	 	|	 
1	|	Patagonomyrmex angustus	|	 	|	1932952
3	|	Patagonomyrmex laevigatus	|	 	|	 
3	|	Patagonomyrmex odoratus	|	 	|	 
3	|	Perissomyrmex bidentatus	|	 	|	 
3	|	Perissomyrmex fissus	|	 	|	 
3	|	Perissomyrmex guizhouensis	|	 	|	 
3	|	Perissomyrmex medogensis	|	 	|	 
3	|	Perissomyrmex monticola	|	 	|	 
1	|	Perissomyrmex snyderi	|	 	|	614023
3	|	Peronomyrmex bartoni	|	 	|	 
3	|	Peronomyrmex greavesi	|	 	|	 
3	|	Peronomyrmex overbecki	|	 	|	 
1	|	Petalomyrmex phylax	|	 	|	46641
1	|	Phalacromyrmex fugax	|	 	|	614675
3	|	Phaulomyrma javana	|	 	|	 
3	|	Pheidole aana	|	 	|	 
3	|	Pheidole aberrans	|	 	|	 
1	|	Pheidole absurda	|	 	|	458890
1	|	Pheidole acamata	|	 	|	614685
1	|	Pheidole acantha	|	 	|	614686
3	|	Pheidole accinota	|	 	|	 
3	|	Pheidole aciculata	|	 	|	 
3	|	Pheidole aculifera	|	 	|	 
3	|	Pheidole acutidens	|	 	|	 
3	|	Pheidole acutilobata	|	 	|	 
1	|	Pheidole ademonia	|	 	|	614691
1	|	Pheidole adrianoi	|	 	|	458891
3	|	Pheidole aeberlii	|	 	|	 
3	|	Pheidole aelloea	|	 	|	 
3	|	Pheidole aenescens	|	 	|	 
3	|	Pheidole aequiseta	|	 	|	 
1	|	Pheidole aglae	|	 	|	614697
3	|	Pheidole agricola	|	 	|	 
3	|	Pheidole ajax	|	 	|	 
3	|	Pheidole ajaxigibba	|	 	|	 
3	|	Pheidole akermani	|	 	|	 
3	|	Pheidole ala	|	 	|	 
3	|	Pheidole alacris	|	 	|	 
3	|	Pheidole alayoi	|	 	|	 
3	|	Pheidole albidula	|	 	|	 
3	|	Pheidole albipes	|	 	|	 
3	|	Pheidole alexeter	|	 	|	 
3	|	Pheidole alfaroi	|	 	|	 
3	|	Pheidole alienata	|	 	|	 
3	|	Pheidole allani	|	 	|	 
1	|	Pheidole allarmata	|	 	|	458892
3	|	Pheidole alpestris	|	 	|	 
1	|	Pheidole alpinensis	|	 	|	614710
3	|	Pheidole alticola	|	 	|	 
1	|	Pheidole amabilis	|	 	|	614712
3	|	Pheidole amata	|	 	|	 
1	|	Pheidole amazonica	|	 	|	458893
1	|	Pheidole amber	|	 	|	614714
1	|	Pheidole ambigua	|	 	|	614715
3	|	Pheidole ambonensis	|	 	|	 
1	|	Pheidole ampla	|	 	|	458894
3	|	Pheidole amplificata	|	 	|	 
1	|	Pheidole anastasii	|	 	|	458895
3	|	Pheidole andapa	|	 	|	 
3	|	Pheidole andersoni	|	 	|	 
3	|	Pheidole andrieui	|	 	|	 
3	|	Pheidole androsana	|	 	|	 
1	|	Pheidole angulicollis	|	 	|	614723
3	|	Pheidole angulifera	|	 	|	 
1	|	Pheidole angusta	|	 	|	614725
1	|	Pheidole angusticeps	|	 	|	614726
3	|	Pheidole angustinigra	|	 	|	 
3	|	Pheidole anima	|	 	|	 
3	|	Pheidole ankerana	|	 	|	 
1	|	Pheidole annemariae	|	 	|	614728
3	|	Pheidole annexa	|	 	|	 
3	|	Pheidole anthracina	|	 	|	 
1	|	Pheidole antillana	|	 	|	614733
1	|	Pheidole antipodum	|	 	|	1979264
3	|	Pheidole aper	|	 	|	 
3	|	Pheidole aphrasta	|	 	|	 
1	|	Pheidole arachnion	|	 	|	614736
1	|	Pheidole araneoides	|	 	|	614737
3	|	Pheidole arboricola	|	 	|	 
3	|	Pheidole arcifera	|	 	|	 
3	|	Pheidole areniphila	|	 	|	 
3	|	Pheidole argentina	|	 	|	 
3	|	Pheidole arhuaca	|	 	|	 
3	|	Pheidole ariel	|	 	|	 
3	|	Pheidole aripoensis	|	 	|	 
1	|	Pheidole aristotelis	|	 	|	614748
3	|	Pheidole arnoldi	|	 	|	 
3	|	Pheidole aspera	|	 	|	 
3	|	Pheidole asperata	|	 	|	 
3	|	Pheidole asperithorax	|	 	|	 
3	|	Pheidole aspidata	|	 	|	 
1	|	Pheidole astur	|	 	|	458897
1	|	Pheidole athertonensis	|	 	|	614756
3	|	Pheidole atitlana	|	 	|	 
3	|	Pheidole atticola	|	 	|	 
3	|	Pheidole atua	|	 	|	 
3	|	Pheidole aurea	|	 	|	 
1	|	Pheidole aurivillii	|	 	|	614762
3	|	Pheidole auropilosa	|	 	|	 
3	|	Pheidole avaratra	|	 	|	 
3	|	Pheidole avia	|	 	|	 
3	|	Pheidole azteca	|	 	|	 
3	|	Pheidole bahai	|	 	|	 
3	|	Pheidole bajaensis	|	 	|	 
3	|	Pheidole bakeri	|	 	|	 
3	|	Pheidole balatro	|	 	|	 
3	|	Pheidole balcanica	|	 	|	 
3	|	Pheidole balzani	|	 	|	 
3	|	Pheidole bambusarum	|	 	|	 
3	|	Pheidole bandata	|	 	|	 
1	|	Pheidole barbata	|	 	|	458898
3	|	Pheidole barreleti	|	 	|	 
3	|	Pheidole barumtaun	|	 	|	 
3	|	Pheidole batrachorum	|	 	|	 
3	|	Pheidole beauforti	|	 	|	 
3	|	Pheidole bellatrix	|	 	|	 
3	|	Pheidole belli	|	 	|	 
1	|	Pheidole beloceps	|	 	|	614779
3	|	Pheidole belonorte	|	 	|	 
3	|	Pheidole bemarahaensis	|	 	|	 
3	|	Pheidole bemarivoensis	|	 	|	 
3	|	Pheidole bequaerti	|	 	|	 
1	|	Pheidole bergi	|	 	|	614781
3	|	Pheidole besalon	|	 	|	 
1	|	Pheidole bessonii	|	 	|	614784
1	|	Pheidole bicarinata	|	 	|	458899
1	|	Pheidole biconstricta	|	 	|	458900
1	|	Pheidole bicornis	|	 	|	614786
3	|	Pheidole bicornisculpta	|	 	|	 
3	|	Pheidole bidens	|	 	|	 
3	|	Pheidole bifurca	|	 	|	 
3	|	Pheidole bigote	|	 	|	 
1	|	Pheidole bilimeki	|	 	|	458901
3	|	Pheidole biloba	|	 	|	 
3	|	Pheidole binara	|	 	|	 
3	|	Pheidole binasifera	|	 	|	 
1	|	Pheidole binghamii	|	 	|	614791
3	|	Pheidole biolleyi	|	 	|	 
3	|	Pheidole bison	|	 	|	 
3	|	Pheidole blumenauensis	|	 	|	 
1	|	Pheidole bluntschlii	|	 	|	614795
3	|	Pheidole boliviana	|	 	|	 
1	|	Pheidole boltoni	|	 	|	458903
3	|	Pheidole borgmeieri	|	 	|	 
3	|	Pheidole boribora	|	 	|	 
1	|	Pheidole boruca	|	 	|	458904
3	|	Pheidole bos	|	 	|	 
3	|	Pheidole brachyops	|	 	|	 
1	|	Pheidole brandaoi	|	 	|	614802
1	|	Pheidole branstetteri	|	 	|	2582511
1	|	Pheidole braueri	|	 	|	614803
3	|	Pheidole brevicona	|	 	|	 
3	|	Pheidole brevicornis	|	 	|	 
3	|	Pheidole brevipilosa	|	 	|	 
3	|	Pheidole breviseta	|	 	|	 
3	|	Pheidole brownampla	|	 	|	 
1	|	Pheidole browni	|	 	|	458905
3	|	Pheidole bruchella	|	 	|	 
3	|	Pheidole bruchi	|	 	|	 
3	|	Pheidole bruesi	|	 	|	 
3	|	Pheidole brunnescens	|	 	|	 
3	|	Pheidole bucculenta	|	 	|	 
3	|	Pheidole buchholzi	|	 	|	 
3	|	Pheidole buckleyi	|	 	|	 
3	|	Pheidole bufo	|	 	|	 
1	|	Pheidole bula	|	 	|	926802
3	|	Pheidole bulliceps	|	 	|	 
3	|	Pheidole bureni	|	 	|	 
3	|	Pheidole butteli	|	 	|	 
3	|	Pheidole caffra	|	 	|	 
3	|	Pheidole cahui	|	 	|	 
3	|	Pheidole cairnsiana	|	 	|	 
3	|	Pheidole caldwelli	|	 	|	 
3	|	Pheidole calens	|	 	|	 
1	|	Pheidole californica	|	 	|	458906
3	|	Pheidole caliginosa	|	 	|	 
3	|	Pheidole calimana	|	 	|	 
1	|	Pheidole caltrop	|	 	|	458907
3	|	Pheidole cameroni	|	 	|	 
3	|	Pheidole camilla	|	 	|	 
3	|	Pheidole camptostela	|	 	|	 
1	|	Pheidole capellinii	|	 	|	297324
3	|	Pheidole capensis	|	 	|	 
3	|	Pheidole capillata	|	 	|	 
3	|	Pheidole caracalla	|	 	|	 
1	|	Pheidole carapuna	|	 	|	614835
3	|	Pheidole carapunco	|	 	|	 
3	|	Pheidole cardiella	|	 	|	 
3	|	Pheidole cardinalis	|	 	|	 
3	|	Pheidole caribbaea	|	 	|	 
3	|	Pheidole carinata	|	 	|	 
1	|	Pheidole cariniceps	|	 	|	614841
3	|	Pheidole carinitida	|	 	|	 
1	|	Pheidole carinote	|	 	|	2582512
1	|	Pheidole carrolli	|	 	|	458908
1	|	Pheidole casta	|	 	|	458909
3	|	Pheidole castanea	|	 	|	 
3	|	Pheidole cataphracta	|	 	|	 
1	|	Pheidole cataractae	|	 	|	614844
3	|	Pheidole caulicola	|	 	|	 
3	|	Pheidole cavifrons	|	 	|	 
1	|	Pheidole cavigenis	|	 	|	458910
1	|	Pheidole ceibana	|	 	|	614847
1	|	Pheidole celaena	|	 	|	614848
3	|	Pheidole centeotl	|	 	|	 
1	|	Pheidole cerebrosior	|	 	|	458912
1	|	Pheidole ceres	|	 	|	458913
3	|	Pheidole cerina	|	 	|	 
1	|	Pheidole cervicornis	|	 	|	614851
3	|	Pheidole ceylonica	|	 	|	 
3	|	Pheidole chalca	|	 	|	 
3	|	Pheidole charazana	|	 	|	 
3	|	Pheidole cheesmanae	|	 	|	 
3	|	Pheidole chilensis	|	 	|	 
1	|	Pheidole chocoensis	|	 	|	614860
3	|	Pheidole christinae	|	 	|	 
1	|	Pheidole christopherseni	|	 	|	614861
3	|	Pheidole chrysops	|	 	|	 
3	|	Pheidole cicatricosa	|	 	|	 
3	|	Pheidole cingulata	|	 	|	 
1	|	Pheidole citrina	|	 	|	614864
3	|	Pheidole clavata	|	 	|	 
3	|	Pheidole claviscapa	|	 	|	 
1	|	Pheidole clementensis	|	 	|	458914
1	|	Pheidole clydei	|	 	|	411773
1	|	Pheidole clypeocornis	|	 	|	614867
1	|	Pheidole cockerelli	|	 	|	458916
3	|	Pheidole coffeicola	|	 	|	 
1	|	Pheidole colaensis	|	 	|	614869
1	|	Pheidole colobopsis	|	 	|	614870
3	|	Pheidole colpigaleata	|	 	|	 
1	|	Pheidole comata	|	 	|	458918
3	|	Pheidole concentrica	|	 	|	 
3	|	Pheidole concinna	|	 	|	 
1	|	Pheidole conficta	|	 	|	614874
3	|	Pheidole confoedusta	|	 	|	 
3	|	Pheidole constanciae	|	 	|	 
1	|	Pheidole constipata	|	 	|	458919
3	|	Pheidole coonoorensis	|	 	|	 
3	|	Pheidole coracina	|	 	|	 
3	|	Pheidole cordiceps	|	 	|	 
3	|	Pheidole corniclypeus	|	 	|	 
3	|	Pheidole cornicula	|	 	|	 
3	|	Pheidole corticicola	|	 	|	 
3	|	Pheidole costaricensis	|	 	|	 
3	|	Pheidole coveri	|	 	|	 
1	|	Pheidole cramptoni	|	 	|	458920
1	|	Pheidole crassicornis	|	 	|	458921
3	|	Pheidole crassinoda	|	 	|	 
3	|	Pheidole creightoni	|	 	|	 
3	|	Pheidole crinita	|	 	|	 
3	|	Pheidole crozieri	|	 	|	 
1	|	Pheidole cryptocera	|	 	|	614892
3	|	Pheidole cubaensis	|	 	|	 
3	|	Pheidole cuevasi	|	 	|	 
3	|	Pheidole cuitensis	|	 	|	 
3	|	Pheidole cuprina	|	 	|	 
1	|	Pheidole cursor	|	 	|	614898
3	|	Pheidole curvistriata	|	 	|	 
3	|	Pheidole cusuco	|	 	|	 
3	|	Pheidole cyrtostela	|	 	|	 
3	|	Pheidole dammermani	|	 	|	 
3	|	Pheidole daphne	|	 	|	 
3	|	Pheidole darlingtoni	|	 	|	 
3	|	Pheidole darwini	|	 	|	 
1	|	Pheidole dasypyx	|	 	|	614903
3	|	Pheidole davidsonae	|	 	|	 
1	|	Pheidole davisi	|	 	|	458922
1	|	Pheidole dea	|	 	|	614905
3	|	Pheidole debilis	|	 	|	 
1	|	Pheidole decarinata	|	 	|	614906
1	|	Pheidole decepticon	|	 	|	2567264
1	|	Pheidole deceptrix	|	 	|	614907
3	|	Pheidole defecta	|	 	|	 
1	|	Pheidole deima	|	 	|	614909
3	|	Pheidole delecta	|	 	|	 
3	|	Pheidole delicata	|	 	|	 
3	|	Pheidole deltea	|	 	|	 
3	|	Pheidole demeter	|	 	|	 
1	|	Pheidole dentata	|	 	|	458923
1	|	Pheidole dentigula	|	 	|	614913
3	|	Pheidole depressinoda	|	 	|	 
3	|	Pheidole descolei	|	 	|	 
3	|	Pheidole deserticola	|	 	|	 
1	|	Pheidole desertorum	|	 	|	458924
1	|	Pheidole diabolus	|	 	|	614917
3	|	Pheidole diakritos	|	 	|	 
1	|	Pheidole diana	|	 	|	458925
3	|	Pheidole diffidens	|	 	|	 
3	|	Pheidole diffusa	|	 	|	 
3	|	Pheidole diligens	|	 	|	 
3	|	Pheidole dinophila	|	 	|	 
3	|	Pheidole dione	|	 	|	 
1	|	Pheidole dispar	|	 	|	1979265
3	|	Pheidole distincta	|	 	|	 
3	|	Pheidole distorta	|	 	|	 
1	|	Pheidole diversipilosa	|	 	|	458926
3	|	Pheidole dodo	|	 	|	 
3	|	Pheidole dolon	|	 	|	 
3	|	Pheidole dorsata	|	 	|	 
1	|	Pheidole dossena	|	 	|	458927
3	|	Pheidole drepanon	|	 	|	 
3	|	Pheidole drogon	|	 	|	 
3	|	Pheidole dryas	|	 	|	 
1	|	Pheidole dugasi	|	 	|	458928
3	|	Pheidole dumicola	|	 	|	 
3	|	Pheidole duneraensis	|	 	|	 
3	|	Pheidole durionei	|	 	|	 
3	|	Pheidole dwyeri	|	 	|	 
3	|	Pheidole dyctiota	|	 	|	 
1	|	Pheidole ectatommoides	|	 	|	614935
3	|	Pheidole ecuadorana	|	 	|	 
3	|	Pheidole ehazoara	|	 	|	 
3	|	Pheidole eidmanni	|	 	|	 
3	|	Pheidole elecebra	|	 	|	 
